Date,AAPL,MSFT,NVDA,JPM,XOM,KO,JNJ,WMT,DIS,SPY
2026-06-12,291.13,390.74,205.19,319.2817,147.01,82.09,240.87,121.04,99.2793,739.844
2026-06-15,296.42,399.76,212.45,317.9676,140.92,80.91,235.66,120.82,100.9167,752.8904
2026-06-16,299.24,393.83,207.41,329.6549,141.86,80.28,235.18,121.03,100.5098,748.402
2026-06-17,295.95,378.91,204.65,331.9645,140.74,79.93,234.2,118.13,100.093,739.056
2026-06-18,298.01,379.4,210.69,323.7615,137.81,79.39,228.39,117.18,103.1,746.74
2026-06-22,297.01,367.34,208.65,329.9934,138.47,79.53,231.29,117.18,101.671,744.39
2026-06-23,294.3,373.94,200.04,332.6415,139.73,80.31,239.08,119.42,102.7427,733.58
2026-06-24,293.08,365.46,199.0,331.9546,136.9,80.6,241.0,119.0,100.3511,733.24
2026-06-25,275.15,352.83,195.74,333.6171,137.55,80.42,244.88,115.78,97.3044,734.3
2026-06-26,283.78,372.97,192.53,327.5743,136.54,82.63,254.66,115.69,98.0388,728.99
2026-06-29,281.74,368.57,194.97,327.9128,136.06,82.65,258.51,114.6,97.88,741.0
